Date,location,pm2.5
2022-02-08,Rangeville,3.470833333333330
2022-02-08,Rocklea,7.370833333333330
2022-02-08,South Brisbane,7.516666666666670
2022-02-08,South Gladstone,3.608333333333330
2022-02-08,Southport,4.616666666666670
2022-02-08,Springwood,5.545833333333330
2022-02-08,Toowoomba,7.745833333333330
2022-02-08,Woolloongabba,8.020833333333330
2022-02-08,Wynnum North,3.7708333333333300
2022-02-08,Wynnum West,3.658333333333330
2022-02-09,Brisbane City,8.658333333333330
2022-02-09,Cannon Hill,8.508333333333330
2022-02-09,Deagon,6.416666666666670
2022-02-09,Deception Bay,6.166666666666670
2022-02-09,Flinders View,7.333333333333330
2022-02-09,Hopeland,6.1375
2022-02-09,Lytton,4.370833333333330
2022-02-09,Miles Airport,6.6695652173913000
2022-02-09,Mountain Creek,5.05
2022-02-09,Mutdapilly,7.008333333333330
2022-02-09,North Maclean,7.2750000000000000
2022-02-09,Rangeville,2.038888888888890
2022-02-09,Rocklea,8.112500000000000
2022-02-09,South Brisbane,10.095833333333300
2022-02-09,South Gladstone,3.9875000000000000
2022-02-09,Southport,3.1375000000000000
2022-02-09,Springwood,5.254166666666670
2022-02-09,Toowoomba,6.854166666666670
2022-02-09,Woolloongabba,8.704166666666670
2022-02-09,Wynnum North,1.9625000000000000
2022-02-09,Wynnum West,2.4791666666666700
2022-02-10,Brisbane City,3.283333333333330
2022-02-10,Cannon Hill,3.3041666666666700
2022-02-10,Deagon,2.920833333333330
2022-02-10,Deception Bay,2.8375
2022-02-10,Flinders View,3.9916666666666700
2022-02-10,Hopeland,1.9083333333333300
2022-02-10,Lytton,1.575
2022-02-10,Miles Airport,2.6772727272727300
2022-02-10,Mountain Creek,3.3250000000000000
2022-02-10,Mutdapilly,2.4500000000000000
2022-02-10,North Maclean,2.6125000000000000
2022-02-10,Rangeville,2.0
2022-02-10,Rocklea,2.972727272727270
2022-02-10,South Brisbane,3.783333333333330
2022-02-10,South Gladstone,4.2875000000000000
2022-02-10,Southport,0.8045454545454550
2022-02-10,Springwood,2.9956521739130400
2022-02-10,Toowoomba,2.1333333333333300
2022-02-10,Woolloongabba,3.408333333333330
2022-02-10,Wynnum North,0.6458333333333330
2022-02-10,Wynnum West,0.4652173913043480
2022-02-11,Brisbane City,2.4041666666666700
2022-02-11,Cannon Hill,2.1625
2022-02-11,Deagon,1.9583333333333300
2022-02-11,Deception Bay,2.558333333333330
2022-02-11,Flinders View,1.9541666666666700
2022-02-11,Hopeland,1.2458333333333300
2022-02-11,Lytton,1.2958333333333300
2022-02-11,Miles Airport,1.4750000000000000
2022-02-11,Mountain Creek,2.4125
2022-02-11,Mutdapilly,2.8375
2022-02-11,Nambour,2.0125000000000000
2022-02-11,North Maclean,2.033333333333330
2022-02-11,Rangeville,2.0750000000000000
2022-02-11,Rocklea,0.7565217391304350
2022-02-11,South Brisbane,2.775
2022-02-11,South Gladstone,3.0869565217391300
2022-02-11,Southport,2.2958333333333300
2022-02-11,Springwood,3.260869565217390
2022-02-11,Toowoomba,2.5043478260869600
2022-02-11,Woolloongabba,4.016666666666670
2022-02-11,Wynnum North,1.6708333333333300
2022-02-11,Wynnum West,1.4565217391304300
2022-02-12,Brisbane City,3.3000000000000000
2022-02-12,Cannon Hill,3.4826086956521700
2022-02-12,Deagon,3.3083333333333300
2022-02-12,Deception Bay,3.5
2022-02-12,Flinders View,3.2291666666666700
2022-02-12,Lytton,3.358333333333330
2022-02-12,Miles Airport,1.2791666666666700
2022-02-12,Mountain Creek,5.029166666666670
2022-02-12,Mutdapilly,3.3285714285714300
2022-02-12,Nambour,3.1208333333333300
2022-02-12,North Maclean,2.8166666666666700
2022-02-12,Rangeville,2.495833333333330
2022-02-12,Rocklea,7.8125
2022-02-12,South Brisbane,3.9
2022-02-12,South Gladstone,2.847826086956520
2022-02-12,Springwood,2.534782608695650
2022-02-12,Toowoomba,3.0375
2022-02-12,Woolloongabba,3.795833333333330
2022-02-12,Wynnum North,1.1916666666666700
2022-02-12,Wynnum West,0.95
2022-03-01,Brisbane City,4.0375000000000000
2022-03-01,Cannon Hill,4.054166666666670
2022-03-01,Deagon,3.25
2022-03-01,Deception Bay,4.0250000000000000
2022-03-01,Flinders View,3.9375
2022-03-01,Hopeland,2.6833333333333300
2022-03-01,Lytton,2.341666666666670
2022-03-01,Miles Airport,3.204166666666670
2022-03-01,Mountain Creek,4.066666666666670
2022-03-01,Mutdapilly,3.7291666666666700
2022-03-01,North Maclean,3.7708333333333300
2022-03-01,Rangeville,3.341666666666670
2022-03-01,Rocklea,3.0708333333333300
2022-03-01,South Brisbane,3.9458333333333300
2022-03-01,South Gladstone,5.758333333333330
2022-03-01,Southport,1.8875
2022-03-01,Springwood,3.3000000000000000
2022-03-01,Toowoomba,3.5541666666666700
2022-03-01,Woolloongabba,4.579166666666670
2022-03-01,Wynnum North,1.0083333333333300
2022-03-01,Wynnum West,0.28750000000000000
2022-03-02,Brisbane City,3.7125
2022-03-02,Cannon Hill,3.329166666666670
2022-03-02,Deagon,2.220833333333330
2022-03-02,Deception Bay,3.2541666666666700
2022-03-02,Flinders View,2.8833333333333300
2022-03-02,Hopeland,1.9458333333333300
2022-03-02,Lytton,1.9916666666666700
2022-03-02,Miles Airport,1.429166666666670
2022-03-02,Mountain Creek,3.6041666666666700
2022-03-02,Mutdapilly,2.370833333333330
2022-03-02,North Maclean,2.2333333333333300
2022-03-02,Rangeville,2.4
2022-03-02,Rocklea,5.6000000000000000
2022-03-02,South Brisbane,4.133333333333330
2022-03-02,South Gladstone,2.763157894736840
2022-03-02,Southport,3.9875000000000000
2022-03-02,Springwood,6.585714285714290
2022-03-02,Toowoomba,2.5625
2022-03-02,Woolloongabba,3.875
2022-03-02,Wynnum North,1.0666666666666700
2022-03-02,Wynnum West,0.7875
2022-03-03,Cannon Hill,6.054166666666670
2022-03-03,Deagon,5.5250000000000000
2022-03-03,Deception Bay,6.0625
2022-03-03,Flinders View,4.408333333333330
2022-03-03,Hopeland,6.2
2022-03-03,Miles Airport,5.175
2022-03-03,Mountain Creek,7.7125000000000000
2022-03-03,Mutdapilly,4.3
2022-03-03,North Maclean,4.4714285714285700
2022-03-03,Rangeville,2.0416666666666700
2022-03-03,South Brisbane,6.033333333333330
2022-03-03,South Gladstone,7.147826086956520
2022-03-03,Southport,3.8541666666666700
2022-03-03,Springwood,4.545454545454550
2022-03-03,Toowoomba,2.266666666666670
2022-03-03,Woolloongabba,6.020833333333330
2022-03-03,Wynnum North,1.4083333333333300
2022-03-03,Wynnum West,0.41666666666666700
2022-03-04,Brisbane City,5.933333333333330
2022-03-04,Cannon Hill,5.791666666666670
2022-03-04,Deagon,5.195833333333330
2022-03-04,Deception Bay,5.8500000000000000
2022-03-04,Flinders View,5.216666666666670
2022-03-04,Hopeland,3.591666666666670
2022-03-04,Lytton,2.6750000000000000
2022-03-04,Miles Airport,3.733333333333330
2022-03-04,Mountain Creek,5.020833333333330
2022-03-04,Mutdapilly,4.908333333333330
2022-03-04,North Maclean,5.208333333333330
2022-03-04,Rangeville,3.3541666666666700
2022-03-04,South Brisbane,5.8125
2022-03-04,South Gladstone,4.945833333333330
2022-03-04,Southport,4.1125
2022-03-04,Springwood,6.533333333333330
2022-03-04,Toowoomba,5.0625
2022-03-04,Woolloongabba,6.0875000000000000
2022-03-04,Wynnum North,2.2666666666666700
2022-03-04,Wynnum West,4.225
2022-03-05,Brisbane City,4.2875000000000000
2022-03-05,Cannon Hill,4.5250000000000000
2022-03-05,Deagon,3.9869565217391300
2022-03-05,Deception Bay,4.1875
2022-03-05,Flinders View,2.983333333333330
2022-03-05,Hopeland,2.908333333333330
2022-03-05,Lytton,2.9333333333333300
2022-03-05,Miles Airport,5.070833333333330
2022-03-05,Mountain Creek,4.483333333333330
2022-03-05,Mutdapilly,2.716666666666670
2022-03-05,North Maclean,3.5
2022-03-05,Rangeville,2.891666666666670
2022-03-05,South Brisbane,4.791666666666670
2022-03-05,South Gladstone,4.2625
2022-03-05,Southport,3.1625
2022-03-05,Toowoomba,3.2708333333333300
2022-03-05,Woolloongabba,5.041666666666670
2022-03-05,Wynnum North,1.6625000000000000
2022-03-05,Wynnum West,2.3260869565217400
2022-03-06,Brisbane City,5.5875000000000000
2022-03-06,Cannon Hill,6.317391304347830
2022-03-06,Deagon,5.095833333333330
2022-03-06,Deception Bay,4.816666666666670
2022-03-06,Flinders View,6.345833333333330
2022-03-06,Hopeland,2.091666666666670
2022-03-06,Lytton,5.658333333333330
2022-03-06,Miles Airport,2.408333333333330
2022-03-06,Mountain Creek,4.345833333333330
2022-03-06,Mutdapilly,4.508333333333330
2022-03-06,North Maclean,5.558333333333330
2022-03-06,Rangeville,3.1291666666666700
2022-03-06,South Brisbane,6.658333333333330
2022-03-06,South Gladstone,10.387500000000000
2022-03-06,Southport,3.7458333333333300
2022-03-06,Springwood,5.054166666666670
2022-03-06,Toowoomba,6.504166666666670
2022-03-06,Woolloongabba,7.291666666666670
2022-03-06,Wynnum North,3.1666666666666700
2022-03-06,Wynnum West,3.9916666666666700
2022-03-07,Brisbane City,4.5875000000000000
2022-03-07,Cannon Hill,6.816666666666670
2022-03-07,Deagon,4.258333333333330
2022-03-07,Deception Bay,5.05
2022-03-07,Flinders View,6.291666666666670
2022-03-07,Hopeland,3.2083333333333300
2022-03-07,Lytton,1.7833333333333300
2022-03-07,Miles Airport,2.6958333333333300
2022-03-07,Mountain Creek,5.670833333333330
2022-03-07,Mutdapilly,3.6666666666666700
2022-03-07,North Maclean,5.8
2022-03-07,Rangeville,2.146666666666670
2022-03-07,Rocklea,3.266666666666670
2022-03-07,South Brisbane,5.625
2022-03-07,South Gladstone,2.595652173913040
2022-03-07,Southport,4.508695652173910
2022-03-07,Springwood,5.483333333333330
2022-03-07,Toowoomba,5.183333333333330
2022-03-07,Woolloongabba,4.7875000000000000
2022-03-07,Wynnum North,1.5958333333333300
2022-03-07,Wynnum West,1.4541666666666700
2022-03-08,Brisbane City,8.5625
2022-03-08,Cannon Hill,8.629166666666670
2022-03-08,Deagon,8.5375
2022-03-08,Deception Bay,10.383333333333300
2022-03-08,Flinders View,7.6125
2022-03-08,Hopeland,3.6750000000000000
2022-03-08,Lytton,7.047058823529410
2022-03-08,Miles Airport,4.654166666666670
2022-03-08,Mountain Creek,6.891666666666670
2022-03-08,Mutdapilly,6.2125000000000000
2022-03-08,North Maclean,6.875
2022-03-08,Rangeville,5.079166666666670
2022-03-08,Rocklea,8.700000000000000
2022-03-08,South Brisbane,9.266666666666670
2022-03-08,South Gladstone,2.370833333333330
2022-03-08,Southport,7.608333333333330
2022-03-08,Springwood,6.595833333333330
2022-03-08,Toowoomba,12.320833333333300
2022-03-08,Woolloongabba,9.172727272727270
2022-03-08,Wynnum North,5.175
2022-03-08,Wynnum West,6.871428571428570
2022-03-09,Brisbane City,4.125
2022-03-09,Cannon Hill,2.1958333333333300
2022-03-09,Deagon,2.1666666666666700
2022-03-09,Deception Bay,2.775
2022-03-09,Flinders View,1.8791666666666700
2022-03-09,Hopeland,1.5291666666666700
2022-03-09,Lytton,0.9125
2022-03-09,Miles Airport,1.5791666666666700
2022-03-09,Mountain Creek,2.8208333333333300
2022-03-09,Mutdapilly,1.8291666666666700
2022-03-09,North Maclean,1.6833333333333300
2022-03-09,Rangeville,2.022222222222220
2022-03-09,Rocklea,3.9111111111111100
2022-03-09,South Brisbane,3.220833333333330
2022-03-09,South Gladstone,2.139130434782610
2022-03-09,Southport,2.5625
2022-03-09,Springwood,4.839130434782610
2022-03-09,Toowoomba,1.8958333333333300
2022-03-09,Woolloongabba,2.0375
2022-03-09,Wynnum North,-0.42083333333333300
2022-03-09,Wynnum West,-0.11739130434782600
2022-03-10,Brisbane City,3.891666666666670
2022-03-10,Cannon Hill,4.545833333333330
2022-03-10,Deagon,3.6375000000000000
2022-03-10,Deception Bay,3.595833333333330
2022-03-10,Flinders View,3.1958333333333300
2022-03-10,Hopeland,2.1458333333333300
2022-03-10,Lytton,1.7166666666666700
2022-03-10,Miles Airport,2.625
2022-03-10,Mountain Creek,4.091666666666670
2022-03-10,Mutdapilly,3.266666666666670
2022-03-10,North Maclean,3.0
2022-03-10,Rangeville,2.4875000000000000
2022-03-10,Rocklea,3.860869565217390
2022-03-10,South Brisbane,4.358333333333330
2022-03-10,South Gladstone,2.0217391304347800
2022-03-10,Southport,0.16666666666666700
2022-03-10,Springwood,3.245833333333330
2022-03-10,Toowoomba,3.3333333333333300
2022-03-10,Woolloongabba,4.4875
2022-03-10,Wynnum North,1.2583333333333300
2022-03-10,Wynnum West,1.175
2022-03-11,Brisbane City,3.233333333333330
2022-03-11,Cannon Hill,3.4875000000000000
2022-03-11,Deagon,3.1125000000000000
2022-03-11,Deception Bay,3.275
2022-03-11,Flinders View,3.220833333333330
2022-03-11,Hopeland,1.675
2022-03-11,Lytton,3.658333333333330
2022-03-11,Miles Airport,1.675
2022-03-11,Mountain Creek,3.091666666666670
2022-03-11,Mutdapilly,3.483333333333330
2022-03-11,Nambour,2.4833333333333300
2022-03-11,North Maclean,3.4166666666666700
2022-03-11,Rangeville,2.225
2022-03-11,Rocklea,1.7041666666666700
2022-03-11,South Brisbane,3.841666666666670
2022-03-11,South Gladstone,1.5565217391304300
2022-03-11,Southport,1.7227272727272700
2022-03-11,Springwood,4.2125000000000000
2022-03-11,Toowoomba,3.345833333333330
2022-03-11,Woolloongabba,4.045833333333330
2022-03-11,Wynnum North,2.1708333333333300
2022-03-11,Wynnum West,2.466666666666670
2022-03-12,Brisbane City,6.083333333333330
2022-03-12,Cannon Hill,6.379166666666670
2022-03-12,Deagon,6.104166666666670
2022-03-12,Deception Bay,6.745833333333330
2022-03-12,Flinders View,4.845833333333330
2022-03-12,Lytton,3.9875000000000000
2022-03-12,Miles Airport,2.379166666666670
2022-03-12,Mountain Creek,8.0375
2022-03-12,Mutdapilly,5.004166666666670
2022-03-12,Nambour,6.820833333333330
2022-03-12,North Maclean,4.770833333333330
2022-03-12,Rangeville,3.6875
2022-03-12,Rocklea,8.741666666666670
2022-03-12,South Brisbane,6.375
2022-03-12,South Gladstone,4.1
2022-03-12,Springwood,4.454166666666670
2022-03-12,Toowoomba,4.854166666666670
2022-03-12,Woolloongabba,6.229166666666670
2022-03-12,Wynnum North,2.6833333333333300
2022-03-12,Wynnum West,2.7291666666666700
2022-04-01,Brisbane City,2.5166666666666700
2022-04-01,Cannon Hill,2.5458333333333300
2022-04-01,Deagon,1.9333333333333300
2022-04-01,Deception Bay,2.441666666666670
2022-04-01,Flinders View,2.2333333333333300
2022-04-01,Hopeland,1.1875
2022-04-01,Lytton,2.220833333333330
2022-04-01,Miles Airport,1.741666666666670
2022-04-01,Mountain Creek,3.3041666666666700
2022-04-01,Mutdapilly,2.720833333333330
2022-04-01,North Maclean,2.0625
2022-04-01,Rangeville,2.404166666666670
2022-04-01,Rocklea,1.0416666666666700
2022-04-01,South Brisbane,2.5416666666666700
2022-04-01,South Gladstone,8.454166666666670
2022-04-01,Southport,1.7875000000000000
2022-04-01,Springwood,2.6625
2022-04-01,Toowoomba,1.7958333333333300
2022-04-01,Woolloongabba,3.204166666666670
2022-04-01,Wynnum North,1.125
2022-04-01,Wynnum West,1.0916666666666700
2022-04-02,Brisbane City,5.1625000000000000
2022-04-02,Cannon Hill,5.691666666666670
2022-04-02,Deagon,4.191666666666670
2022-04-02,Deception Bay,5.829166666666670
2022-04-02,Flinders View,4.595833333333330
2022-04-02,Hopeland,2.0625
2022-04-02,Lytton,5.441666666666670
2022-04-02,Miles Airport,1.4666666666666700
2022-04-02,Mountain Creek,6.733333333333330
2022-04-02,Mutdapilly,4.775
2022-04-02,North Maclean,4.054166666666670
2022-04-02,Rocklea,3.275
2022-04-02,South Brisbane,7.17
2022-04-02,Southport,5.425
2022-04-02,Springwood,8.145454545454550
2022-04-02,Toowoomba,3.625
2022-04-02,Woolloongabba,5.575
2022-04-02,Wynnum North,3.888888888888890
2022-04-02,Wynnum West,0.375
2022-04-03,Cannon Hill,5.641666666666670
2022-04-03,Deagon,5.495833333333330
2022-04-03,Deception Bay,5.541666666666670
2022-04-03,Flinders View,5.5875000000000000
2022-04-03,Hopeland,2.85
2022-04-03,Miles Airport,1.9375
2022-04-03,Mountain Creek,5.9375
2022-04-03,Mutdapilly,4.580952380952380
2022-04-03,North Maclean,4.829166666666670
2022-04-03,Rangeville,3.8000000000000000
2022-04-03,South Brisbane,5.945833333333330
2022-04-03,South Gladstone,9.291666666666670
2022-04-03,Southport,4.358333333333330
2022-04-03,Springwood,5.2625
2022-04-03,Woolloongabba,5.8500000000000000
2022-04-03,Wynnum North,2.6416666666666700
2022-04-03,Wynnum West,2.2130434782608700
2022-04-04,Brisbane City,6.008333333333330
2022-04-04,Cannon Hill,5.866666666666670
2022-04-04,Deagon,5.283333333333330
2022-04-04,Deception Bay,6.4625000000000000
2022-04-04,Flinders View,5.7250000000000000
2022-04-04,Hopeland,3.0583333333333300
2022-04-04,Lytton,2.3833333333333300
2022-04-04,Miles Airport,3.341666666666670
2022-04-04,Mountain Creek,5.6125
2022-04-04,Mutdapilly,5.454166666666670
2022-04-04,North Maclean,4.620833333333330
2022-04-04,Rangeville,2.6416666666666700
2022-04-04,South Brisbane,5.929166666666670
2022-04-04,South Gladstone,4.879166666666670
2022-04-04,Southport,4.866666666666670
2022-04-04,Springwood,4.8875
2022-04-04,Toowoomba,4.329166666666670
2022-04-04,Woolloongabba,5.979166666666670
2022-04-04,Wynnum North,1.4391304347826100
2022-04-04,Wynnum West,1.8454545454545500
2022-04-05,Brisbane City,4.191666666666670
2022-04-05,Cannon Hill,4.6500000000000000
2022-04-05,Deagon,3.5208333333333300
2022-04-05,Deception Bay,3.9125
2022-04-05,Flinders View,4.2750000000000000
2022-04-05,Hopeland,3.8666666666666700
2022-04-05,Lytton,2.3583333333333300
2022-04-05,Miles Airport,4.004166666666670
2022-04-05,Mountain Creek,4.2750000000000000
2022-04-05,Mutdapilly,4.0125
2022-04-05,North Maclean,3.6750000000000000
2022-04-05,Rangeville,2.595833333333330
2022-04-05,South Brisbane,4.895833333333330
2022-04-05,South Gladstone,4.791666666666670
2022-04-05,Southport,2.4208333333333300
2022-04-05,Springwood,4.190909090909090
2022-04-05,Toowoomba,3.7875
2022-04-05,Woolloongabba,5.0375000000000000
2022-04-05,Wynnum North,1.75
2022-04-05,Wynnum West,1.3583333333333300
2022-04-06,Brisbane City,3.095833333333330
2022-04-06,Cannon Hill,2.904347826086960
2022-04-06,Deagon,3.0416666666666700
2022-04-06,Deception Bay,2.9958333333333300
2022-04-06,Flinders View,3.3041666666666700
2022-04-06,Hopeland,0.45416666666666700
2022-04-06,Lytton,1.0833333333333300
2022-04-06,Miles Airport,0.4166666666666670
2022-04-06,Mountain Creek,3.5083333333333300
2022-04-06,Mutdapilly,2.0458333333333300
2022-04-06,North Maclean,2.9958333333333300
2022-04-06,Rangeville,2.0125000000000000
2022-04-06,South Brisbane,4.104166666666670
2022-04-06,South Gladstone,7.566666666666670
2022-04-06,Southport,3.1875
2022-04-06,Springwood,3.6916666666666700
2022-04-06,Toowoomba,2.558333333333330
2022-04-06,Woolloongabba,3.108333333333330
2022-04-06,Wynnum North,1.2666666666666700
2022-04-06,Wynnum West,1.1083333333333300
2022-04-07,Brisbane City,5.541666666666670
2022-04-07,Cannon Hill,6.9875
2022-04-07,Deagon,5.621739130434780
2022-04-07,Deception Bay,6.183333333333330
2022-04-07,Flinders View,9.041666666666670
2022-04-07,Hopeland,1.5916666666666700
2022-04-07,Lytton,3.841666666666670
2022-04-07,Miles Airport,1.1416666666666700
2022-04-07,Mountain Creek,5.575
2022-04-07,Mutdapilly,5.441666666666670
2022-04-07,North Maclean,6.3500000000000000
2022-04-07,Rangeville,2.0
2022-04-07,Rocklea,4.780000000000000
2022-04-07,South Brisbane,6.970833333333330
2022-04-07,South Gladstone,1.3583333333333300
2022-04-07,Southport,3.4714285714285700
2022-04-07,Springwood,4.6875
2022-04-07,Toowoomba,8.016666666666670
2022-04-07,Woolloongabba,6.491666666666670
2022-04-07,Wynnum North,3.8041666666666700
2022-04-07,Wynnum West,4.095238095238100
2022-04-08,Brisbane City,6.695833333333330
2022-04-08,Cannon Hill,7.791666666666670
2022-04-08,Deagon,6.141666666666670
2022-04-08,Deception Bay,7.075
2022-04-08,Flinders View,7.716666666666670
2022-04-08,Hopeland,5.3625
2022-04-08,Lytton,5.754166666666670
2022-04-08,Miles Airport,5.054166666666670
2022-04-08,Mountain Creek,5.920833333333330
2022-04-08,Mutdapilly,6.741666666666670
2022-04-08,North Maclean,7.445833333333330
2022-04-08,Rangeville,3.7916666666666700
2022-04-08,Rocklea,7.3
2022-04-08,South Brisbane,7.558333333333330
2022-04-08,South Gladstone,2.4125
2022-04-08,Southport,5.070833333333330
2022-04-08,Springwood,6.329166666666670
2022-04-08,Toowoomba,10.458333333333300
2022-04-08,Woolloongabba,7.708333333333330
2022-04-08,Wynnum North,3.733333333333330
2022-04-08,Wynnum West,3.9750000000000000
2022-04-09,Brisbane City,3.341666666666670
2022-04-09,Cannon Hill,3.454166666666670
2022-04-09,Deagon,3.079166666666670
2022-04-09,Deception Bay,3.1750000000000000
2022-04-09,Flinders View,3.0625
2022-04-09,Hopeland,1.2708333333333300
2022-04-09,Lytton,2.0125
2022-04-09,Miles Airport,1.4125000000000000
2022-04-09,Mountain Creek,3.0500000000000000
2022-04-09,Mutdapilly,3.9291666666666700
2022-04-09,North Maclean,3.3833333333333300
2022-04-09,Rangeville,2.7000000000000000
2022-04-09,Rocklea,1.9476190476190500
2022-04-09,South Brisbane,3.7875
2022-04-09,South Gladstone,0.9681818181818180
2022-04-09,Southport,2.1875
2022-04-09,Springwood,3.6333333333333300
2022-04-09,Toowoomba,2.829166666666670
2022-04-09,Woolloongabba,3.3708333333333300
2022-04-09,Wynnum North,0.9708333333333330
2022-04-09,Wynnum West,1.0625
2022-04-10,Brisbane City,3.858333333333330
2022-04-10,Cannon Hill,4.066666666666670
2022-04-10,Deagon,3.170833333333330
2022-04-10,Deception Bay,3.595833333333330
2022-04-10,Flinders View,3.6625
2022-04-10,Hopeland,2.1
2022-04-10,Lytton,1.4083333333333300
2022-04-10,Miles Airport,2.8250000000000000
2022-04-10,Mountain Creek,3.529166666666670
2022-04-10,Mutdapilly,5.166666666666670
2022-04-10,North Maclean,2.6666666666666700
2022-04-10,Rangeville,2.7000000000000000
2022-04-10,Rocklea,4.1875
2022-04-10,South Brisbane,4.3875
2022-04-10,South Gladstone,3.4217391304347800
2022-04-10,Southport,0.7833333333333330
2022-04-10,Springwood,2.25
2022-04-10,Toowoomba,4.333333333333330
2022-04-10,Woolloongabba,4.541666666666670
2022-04-10,Wynnum North,0.8250000000000000
2022-04-10,Wynnum West,0.6791666666666670
2022-04-11,Brisbane City,4.4125000000000000
2022-04-11,Cannon Hill,4.545833333333330
2022-04-11,Deagon,4.2727272727272700
2022-04-11,Deception Bay,4.3
2022-04-11,Flinders View,4.491666666666670
2022-04-11,Hopeland,2.316666666666670
2022-04-11,Lytton,4.891666666666670
2022-04-11,Miles Airport,2.8541666666666700
2022-04-11,Mountain Creek,5.2375
2022-04-11,Mutdapilly,6.354166666666670
2022-04-11,Nambour,3.7583333333333300
2022-04-11,North Maclean,3.5583333333333300
2022-04-11,Rangeville,2.375
2022-04-11,Rocklea,5.369565217391310
2022-04-11,South Brisbane,4.7625
2022-04-11,South Gladstone,3.5
2022-04-11,Southport,3.35
2022-04-11,Springwood,3.7125
2022-04-11,Toowoomba,3.9791666666666700
2022-04-11,Woolloongabba,4.491666666666670
2022-04-11,Wynnum North,2.183333333333330
2022-04-11,Wynnum West,2.2583333333333300
2022-04-12,Brisbane City,3.9416666666666700
2022-04-12,Cannon Hill,4.191666666666670
2022-04-12,Deagon,4.041666666666670
2022-04-12,Deception Bay,4.458333333333330
2022-04-12,Flinders View,3.5416666666666700
2022-04-12,Lytton,2.0416666666666700
2022-04-12,Miles Airport,2.5047619047619000
2022-04-12,Mountain Creek,5.341666666666670
2022-04-12,Mutdapilly,4.191666666666670
2022-04-12,Nambour,4.720833333333330
2022-04-12,North Maclean,3.358333333333330
2022-04-12,Rangeville,3.0583333333333300
2022-04-12,Rocklea,8.345833333333330
2022-04-12,South Brisbane,4.175
2022-04-12,South Gladstone,4.333333333333330
2022-04-12,Springwood,2.8250000000000000
2022-04-12,Toowoomba,4.229166666666670
2022-04-12,Woolloongabba,3.9250000000000000
2022-04-12,Wynnum North,1.3458333333333300
2022-04-12,Wynnum West,1.0291666666666700
2022-05-01,Brisbane City,5.033333333333330
2022-05-01,Cannon Hill,5.591666666666670
2022-05-01,Deagon,4.05
2022-05-01,Deception Bay,6.0375000000000000
2022-05-01,Flinders View,2.4458333333333300
2022-05-01,Hopeland,1.1583333333333300
2022-05-01,Lytton,3.3958333333333300
2022-05-01,Miles Airport,1.4291666666666700
2022-05-01,Mountain Creek,6.016666666666670
2022-05-01,Mutdapilly,3.1041666666666700
2022-05-01,North Maclean,2.5291666666666700
2022-05-01,Rangeville,2.8083333333333300
2022-05-01,Rocklea,0.6041666666666670
2022-05-01,South Brisbane,4.979166666666670
2022-05-01,South Gladstone,4.904166666666670
2022-05-01,Southport,3.7708333333333300
2022-05-01,Springwood,4.29
2022-05-01,Toowoomba,1.7250000000000000
2022-05-01,Woolloongabba,5.116666666666670
2022-05-01,Wynnum North,2.634782608695650
2022-05-01,Wynnum West,2.3521739130434800
2022-05-02,Brisbane City,7.5
2022-05-02,Cannon Hill,7.620833333333330
2022-05-02,Deagon,5.5375000000000000
2022-05-02,Deception Bay,8.262500000000000
2022-05-02,Flinders View,7.041666666666670
2022-05-02,Hopeland,4.266666666666670
2022-05-02,Lytton,6.008333333333330
2022-05-02,Miles Airport,3.108333333333330
2022-05-02,Mountain Creek,8.016666666666670
2022-05-02,Mutdapilly,6.9875
2022-05-02,North Maclean,6.391666666666670
2022-05-02,Rocklea,3.3875000000000000
2022-05-02,South Brisbane,7.745833333333330
2022-05-02,Southport,6.8500000000000000
2022-05-02,Springwood,8.643478260869570
2022-05-02,Toowoomba,6.029166666666670
2022-05-02,Woolloongabba,7.783333333333330
2022-05-02,Wynnum North,3.704166666666670
2022-05-02,Wynnum West,1.4958333333333300
2022-05-03,Cannon Hill,4.954166666666670
2022-05-03,Deagon,4.179166666666670
2022-05-03,Deception Bay,4.629166666666670
2022-05-03,Flinders View,4.316666666666670
2022-05-03,Hopeland,4.058333333333330
2022-05-03,Miles Airport,3.9291666666666700
2022-05-03,Mountain Creek,5.05
2022-05-03,Mutdapilly,3.8000000000000000
2022-05-03,North Maclean,3.783333333333330
2022-05-03,Rangeville,3.3208333333333300
2022-05-03,South Brisbane,4.833333333333330
2022-05-03,South Gladstone,5.375
2022-05-03,Southport,4.4375
2022-05-03,Springwood,5.791666666666670
2022-05-03,Woolloongabba,4.729166666666670
2022-05-03,Wynnum North,2.9391304347826100
2022-05-03,Wynnum West,2.8521739130434800
2022-05-04,Brisbane City,6.833333333333330
2022-05-04,Cannon Hill,6.870833333333330
2022-05-04,Deagon,5.541666666666670
2022-05-04,Deception Bay,5.425
2022-05-04,Flinders View,6.3125
2022-05-04,Hopeland,4.2750000000000000
2022-05-04,Lytton,3.8208333333333300
2022-05-04,Miles Airport,4.345833333333330
2022-05-04,Mountain Creek,4.8
2022-05-04,Mutdapilly,6.316666666666670
2022-05-04,North Maclean,5.6500000000000000
2022-05-04,Rangeville,3.154166666666670
2022-05-04,South Brisbane,7.1125
2022-05-04,South Gladstone,4.654166666666670
2022-05-04,Southport,5.554166666666670
2022-05-04,Springwood,8.491666666666670
2022-05-04,Toowoomba,6.566666666666670
2022-05-04,Woolloongabba,6.9000000000000000
