suburb,date,ozone,pm2.5,latitude,longitude
Brisbane CBD,2020-07-26,,2.15,-27.469763837138,153.0251484375912
Brisbane CBD,2020-07-27,,3.35,-27.469763837138,153.0251484375912
Brisbane CBD,2020-07-28,,3.634782608695652,-27.469763837138,153.0251484375912
Brisbane CBD,2020-07-29,,4.425,-27.469763837138,153.0251484375912
Brisbane CBD,2020-07-30,,5.2625,-27.469763837138,153.0251484375912
Brisbane CBD,2020-07-31,,6.779166666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-01,,5.004166666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-02,,7.483333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-03,,6.033333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-04,,7.991666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-05,,22.6125,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-06,,20.629166666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-07,,5.925,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-08,,4.8500000000000005,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-09,,1.7291666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-10,,2.3583333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-11,,4.970833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-12,,7.145833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-13,,8.379166666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-14,,11.533333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-15,,4.7250000000000005,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-16,,1.6833333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-17,,1.7625,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-18,,3.4333333333333336,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-19,,5.395833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-20,,15.191666666666668,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-21,,9.091666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-22,,13.375,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-23,,2.8083333333333336,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-24,,3.85,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-25,,7.616666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-26,,6.6625000000000005,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-27,,7.891666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-28,,8.341666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-29,,9.512500000000001,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-30,,9.1125,-27.469763837138,153.0251484375912
Brisbane CBD,2020-08-31,,7.95,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-01,,11.5,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-02,,9.625,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-03,,11.1,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-04,,8.049999999999999,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-05,,7.7749999999999995,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-06,,8.895833333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-07,,7.916666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-08,,6.795833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-09,,5.566666666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-10,,4.233333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-11,,6.583333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-12,,5.566666666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-13,,5.729166666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-14,,6.7250000000000005,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-15,,5.791666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-16,,5.175,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-17,,5.2749999999999995,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-18,,5.908333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-19,,5.008333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-20,,5.158333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-21,,6.883333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-22,,9.378260869565217,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-23,,7.483333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-24,,5.058333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-25,,8.295833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-26,,4.8999999999999995,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-27,,3.033333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-28,,5.479166666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-29,,5.3500000000000005,-27.469763837138,153.0251484375912
Brisbane CBD,2020-09-30,,5.804166666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-01,,5.233333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-02,,8.145833333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-03,,6.6625000000000005,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-04,,5.691666666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-05,,6.6375,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-06,,7.408333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-07,,7.3500000000000005,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-08,,6.5,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-09,,8.054166666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-10,,7.3125,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-11,,5.870833333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-12,,5.9875,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-13,,6.766666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-14,,5.908333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-15,,6.75,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-16,,5.579166666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-17,,6.429166666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-18,,9.916666666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-19,,3.2916666666666665,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-20,,5.645833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-21,,5.8374999999999995,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-22,,4.920833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-23,,4.9375,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-24,,27.979166666666668,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-25,,7.570833333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-26,,5.1499999999999995,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-27,,5.55,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-28,,5.045833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-29,,5.575,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-30,,8.916666666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-10-31,,8.6,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-01,,5.3875,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-02,,5.45,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-03,,7.308333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-04,,6.470833333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-05,,10.591666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-06,,5.866666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-07,,8.716666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-08,,6.391666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-09,,5.258333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-10,,3.9250000000000003,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-11,,3.7624999999999997,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-12,,3.85,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-13,,8.520833333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-14,,18.712500000000002,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-15,,27.891666666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-16,,19.695833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-17,,14.104166666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-18,,11.595833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-19,,8.591666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-20,,7.75,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-21,,6.458333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-22,,5.816666666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-23,,14.391666666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-24,,23.575,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-25,,7.145833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-26,,6.2250000000000005,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-27,,4.729166666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-28,,5.179166666666666,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-29,,18.133333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-11-30,,11.570833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-01,,10.491666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-02,,12.25,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-03,,6.0,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-04,,6.520833333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-05,,14.629166666666668,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-06,,8.5,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-07,,13.904166666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-08,,7.491666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-09,,7.925,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-10,,6.408333333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-11,,4.6875,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-12,,3.0541666666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-13,,3.579166666666667,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-14,,5.2375,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-15,,4.745833333333334,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-16,,7.008333333333333,-27.469763837138,153.0251484375912
Brisbane CBD,2020-12-17,,11.725,-27.469763837138,153.0251484375912
